Epoch,Train Loss,Validation Loss
1,0.0012764231912020978,0.0014405848137263595
2,0.001158030742201312,0.0014394376812310054
3,0.0010060079652687598,0.001449754731408481
4,0.0008590388015426438,0.0014672256749251793
5,0.0007631841790059517,0.001485307309134253
6,0.0007005915431113079,0.0014724862986597522
7,0.0006555223773265707,0.0015187328231745752
8,0.0006224385366357606,0.001505600840880953
9,0.0006013369637316671,0.0014396451156714867
10,0.0005883819841105362,0.001364487101291788
11,0.0005785764419826968,0.0013105166369471056
12,0.000570750853111004,0.0013103187598031143
13,0.0005628443612106915,0.0012975661405201617
14,0.0005558964892708022,0.0012859049028363721
15,0.0005489224632238519,0.0012712472985530721
16,0.0005418729872025292,0.0012564403229746324
17,0.0005336410976175604,0.0012395058212609127
18,0.0005256796319936884,0.001222940380203313
19,0.0005166256350689921,0.001198364254729501
20,0.0005062470405266203,0.0011721080747143975
21,0.000496363453567028,0.0011514158855224477
22,0.00048397205898474005,0.0011123806752007582
23,0.0004714744422456314,0.0010782056070607283
24,0.00045791973584684834,0.0010415234185498336
25,0.00044210039978397303,0.0010022679279590475
26,0.0004263068966824433,0.0009653766607416087
27,0.00040783808919890173,0.0009237936087723436
28,0.0003894525226847879,0.0008771185987982257
29,0.00036981319045198375,0.0008335689532345739
30,0.00034886388557738273,0.0007866502578916221
31,0.0003281404874448119,0.0007329477318401994
32,0.00030620708933164334,0.0006804906602563529
33,0.000284773053537155,0.0006217991868997442
34,0.00026293679557997605,0.0005693242724599509
35,0.00024090363676178045,0.0005169572115972125
36,0.00021924572707764033,0.0004716315017691974
37,0.00019928829359083341,0.00042114146053791047
38,0.0001788242944869502,0.00037079937756061553
39,0.00016057205161657827,0.00033176599134658943
40,0.00014279997457974943,0.0002947643078092871
41,0.00012679428408115075,0.00025787313051264864
42,0.0001124333847185661,0.0002239876844245812
43,9.945063562742596e-05,0.00019633732736110688
44,8.827962687817113e-05,0.00017578563299672356
45,7.853712244280454e-05,0.00015224839143198113
46,6.923104058308849e-05,0.00013971607489832516
47,6.182429717917894e-05,0.00012346851992709883
48,5.5511995090235924e-05,0.00011113134116448204
49,5.091053738804727e-05,9.743484572089951e-05
50,4.620268732180883e-05,8.894308823449858e-05
51,4.268079546505007e-05,8.013631731014827e-05
52,4.002865130916752e-05,7.377863893734998e-05
53,3.7339755237616345e-05,6.86657823750685e-05
54,3.531691537977293e-05,6.453335317301339e-05
55,3.348149415426727e-05,6.086839973155795e-05
56,3.246886230170213e-05,5.85293044047109e-05
57,3.130896346129734e-05,5.671946524546064e-05
58,3.054872805509588e-05,5.570427546727246e-05
59,2.9649581872569076e-05,5.353154967828044e-05
60,2.856615063702238e-05,5.0763002243535275e-05
61,2.7980112294056293e-05,5.0337781230437345e-05
62,2.7460832518107933e-05,4.8801031541721575e-05
63,2.6843779929110716e-05,4.659222342587751e-05
64,2.6652186402472957e-05,4.643128927925537e-05
65,2.5976772805483178e-05,4.6258196555848776e-05
66,2.558793960909905e-05,4.4916165543013605e-05
67,2.5114733404640492e-05,4.444418731948425e-05
68,2.5021328976185157e-05,4.3163609145016505e-05
69,2.461009305612794e-05,4.260277953641168e-05
70,2.4220073627757616e-05,4.327515108061248e-05
71,2.3996443808849516e-05,4.188411242874532e-05
72,2.3479496353659136e-05,4.149149172008038e-05
73,2.313119335228513e-05,4.044491717399194e-05
74,2.297967078228449e-05,4.001769863454432e-05
75,2.2446026559919118e-05,3.902218545433776e-05
76,2.253695615920527e-05,3.864937140766917e-05
77,2.233148592620574e-05,3.703414414334914e-05
78,2.158730660147708e-05,3.8120058236707904e-05
79,2.1555461390907393e-05,3.619694456072717e-05
80,2.110952206341357e-05,3.615748297808499e-05
81,2.113567536761021e-05,3.581246489594723e-05
82,2.1200541583500032e-05,3.5636693014410034e-05
83,2.0704753616632058e-05,3.5160176199058005e-05
84,2.035388787244928e-05,3.483289178332378e-05
85,2.0136863619474502e-05,3.322688380962816e-05
86,2.001489488536428e-05,3.3203406452104965e-05
87,1.9922788287031238e-05,3.313308035762146e-05
88,2.0004389406149758e-05,3.255469531848513e-05
89,1.9394974063696534e-05,3.112214055426162e-05
90,1.931283542693689e-05,3.1857736055450195e-05
91,1.8970741376537702e-05,3.1096229715080096e-05
92,1.9158662601920036e-05,3.0825590586353995e-05
93,1.8991048624417906e-05,3.0070972821578896e-05
94,1.866006581433888e-05,3.0047827849871125e-05
95,1.8521749559019146e-05,3.056803653980124e-05
96,1.852072510418707e-05,3.0142623642138365e-05
97,1.8324259797046925e-05,3.0376008262151273e-05
98,1.8141832973422674e-05,2.880002018706552e-05
99,1.7851326566446444e-05,2.8441733969696636e-05
100,1.8093582435414708e-05,2.8203746528717977e-05
101,1.753920183420695e-05,2.783167994870194e-05
102,1.7227748497228685e-05,2.810779702046822e-05
103,1.848312857528699e-05,2.7914859900443718e-05
104,1.719883354059581e-05,2.712916566765514e-05
105,1.675446963355202e-05,2.7229165626240187e-05
106,1.719454363598649e-05,2.7052122810534364e-05
107,1.725011589487308e-05,2.6895961692107136e-05
108,1.7027811203473086e-05,2.6546453190004004e-05
109,1.771130924241553e-05,2.6542810594727253e-05
110,1.6928598654038947e-05,2.5759956092926962e-05
111,1.6992049219472142e-05,2.526634469114501e-05
112,1.64103704295924e-05,2.5677194433479474e-05
113,1.651491640649479e-05,2.5209605469015137e-05
114,1.6337375212781902e-05,2.555474157220331e-05
115,1.672496176164212e-05,2.4898867283401818e-05
116,1.622269929643592e-05,2.392750506385647e-05
117,1.6125074009700067e-05,2.5440596750584142e-05
118,1.643722523646108e-05,2.4095269979844835e-05
119,1.6752601569068842e-05,2.38521458131486e-05
120,1.6409831306222697e-05,2.4925035039155648e-05
121,1.5610248123391948e-05,2.351620491465618e-05
122,1.5545831712219737e-05,2.340072011253957e-05
123,1.6018220199400494e-05,2.3214319913551726e-05
124,1.63887581258113e-05,2.415031515832605e-05
125,1.5180639256241507e-05,2.3641459772299076e-05
126,1.611729084257165e-05,2.2557714215383447e-05
127,1.6979198573671024e-05,2.272415360243156e-05
128,1.594878689000576e-05,2.2858964150835728e-05
129,1.607426996182265e-05,2.159003714292214e-05
130,1.6307477750976023e-05,2.2366208602385273e-05
131,1.5397759250782686e-05,2.1100056293452607e-05
132,1.4827248503871519e-05,2.177209224038083e-05
133,1.4771243701849517e-05,2.264363675153461e-05
134,1.6873748370863756e-05,2.2519946676389924e-05
135,1.4472643619981306e-05,2.2243382409214975e-05
136,1.560166610629651e-05,2.0219153596152518e-05
137,1.4295982365528572e-05,2.0073957596744957e-05
138,1.4878874283348179e-05,2.0135681401809742e-05
139,1.3913584929280754e-05,2.0148316077117263e-05
140,1.4755298014216381e-05,2.234462118739712e-05
141,1.715587628684167e-05,2.2611707641646778e-05
142,1.467977558134188e-05,2.3499234772190966e-05
143,1.5573808923363686e-05,2.0464833681311074e-05
144,1.507810606011029e-05,2.284656310903615e-05
145,1.710225077313853e-05,2.307268261010277e-05
146,1.4222508240170005e-05,2.071441648977584e-05
147,1.4247990751253634e-05,1.975966432806233e-05
148,1.4169014195494097e-05,2.0859708431465872e-05
149,1.4804250255612464e-05,1.9837452243242797e-05
150,1.4971426270645241e-05,1.8526573970528514e-05
151,1.3537629876799625e-05,1.946811740896825e-05
152,1.581530106767755e-05,2.030891703505968e-05
153,1.593410792150374e-05,1.9045807581780286e-05
154,1.5846437148364454e-05,1.920263427470265e-05
155,1.4651251017469271e-05,2.1454153164964298e-05
156,1.3927327155874207e-05,1.9300097985000445e-05
157,1.5731902937565384e-05,1.8516885004295356e-05
158,1.562308672622874e-05,1.986262565157537e-05
159,1.372668013008761e-05,1.913722411825739e-05
160,1.5547612866643687e-05,1.8002949093050998e-05
161,1.3644241824232299e-05,1.8917574097627197e-05
162,1.455685846379091e-05,2.0630692597478627e-05
163,1.4119701066600351e-05,1.9057133989729757e-05
164,1.3850086392706324e-05,1.7444308895360805e-05
165,1.4434046120029585e-05,1.936852972119533e-05
166,1.3719763454242513e-05,2.0000143056928084e-05
167,1.2978783543703371e-05,1.8707941414724136e-05
168,1.2643303288596458e-05,1.810597705429998e-05
169,1.3601077230775664e-05,1.7193498507398985e-05
170,1.2665896491821984e-05,1.7297548514887178e-05
171,1.119277981944896e-05,1.7491948855077398e-05
172,1.4005779441253379e-05,1.7382378352741743e-05
173,1.1048485838069484e-05,1.6510787676891376e-05
174,1.5537505005968027e-05,2.1684547918366976e-05
175,1.2576491732535691e-05,2.686501328094766e-05
176,1.2936983016672834e-05,1.7062840774526884e-05
177,1.3005567297082523e-05,1.7307777808786466e-05
178,1.4113285578787326e-05,1.64004464248388e-05
179,1.3406855327173554e-05,1.893490874047937e-05
180,1.3334850443462873e-05,1.723157474771142e-05
181,1.1062297110991746e-05,1.6723917636634975e-05
182,1.1665785508551475e-05,1.679314581420401e-05
183,1.3934617163613438e-05,1.689967185515782e-05
184,1.4192721172203792e-05,1.7145634949978056e-05
185,1.1659156860269863e-05,1.915755464920196e-05
186,1.4933315908600544e-05,2.9807048849761487e-05
187,1.3956780433012494e-05,2.010615165184798e-05
188,1.51428809501873e-05,4.14094145024388e-05
189,1.4458458613732766e-05,5.248583981703068e-05
190,1.577071520371427e-05,3.5587716285653156e-05
191,1.3199608957651874e-05,4.012813462458294e-05
192,1.3348240413349764e-05,2.7549162041395903e-05
193,1.206471231477014e-05,1.7970604099461744e-05
194,1.148057053796947e-05,1.6381110642747634e-05
195,1.458977349102497e-05,3.5076659847179366e-05
196,1.2608304627817766e-05,3.8334280493315954e-05
197,1.5239836848822648e-05,3.2736356209578184e-05
198,1.3132947938645194e-05,2.106544481397703e-05
199,1.243922722943384e-05,1.9735851774698703e-05
200,1.3703314772132656e-05,1.7497022555948332e-05
201,1.3607216131841315e-05,2.016643953413285e-05
202,1.2582396598661255e-05,2.0165447193872313e-05
203,1.1506499040165338e-05,2.0493764895945788e-05
204,1.1659770650018392e-05,2.6653530397291843e-05
205,1.428841998607948e-05,1.743742433408725e-05
206,1.3090313034902873e-05,3.325508602348895e-05
207,1.4793695801676347e-05,1.969471702287937e-05
208,1.331448719579855e-05,4.356019439753787e-05
209,1.0743859256136006e-05,2.353485424778071e-05
210,1.2743349411878093e-05,3.2097456478995494e-05
211,1.0793958389168156e-05,0.00011885706656451883
212,1.245634971539779e-05,3.636344817691836e-05
213,1.0512670269235968e-05,3.4457338363702954e-05
214,1.1115394339993083e-05,2.4596234414212663e-05
215,1.3323879905109262e-05,1.4911492050079436e-05
216,1.0999981394230292e-05,1.9065661612769654e-05
217,1.1006176897228278e-05,1.9487665548663715e-05
218,1.2853342020113406e-05,4.252643195976471e-05
219,1.0146252642353548e-05,4.433176062744239e-05
220,1.074196289068666e-05,3.082241927241457e-05
221,1.135991428625481e-05,1.5904904134443094e-05
222,9.990248885326859e-06,2.1111676148299512e-05
223,1.2285347851314422e-05,3.947836210437376e-05
224,9.097229560901378e-06,3.952840664263429e-05
225,1.094425257680745e-05,1.828750747994616e-05
226,1.0048163300058965e-05,7.962941569436727e-05
227,1.0084136236651704e-05,9.466357175903073e-05
228,1.0894100454732261e-05,8.395908978478662e-05
229,1.1252733108041616e-05,2.4204099037010093e-05
230,1.142929862092795e-05,1.673226983382784e-05
231,9.571477883206359e-06,1.2960246812295297e-05
232,9.101677429059456e-06,1.3066735118627548e-05
233,1.0739739157323693e-05,2.3947041963451895e-05
234,1.0480777087525048e-05,1.6130823320869742e-05
235,9.263624991129699e-06,4.017363093664934e-05
236,9.270659888741272e-06,3.928069651512236e-05
237,1.9249398108764455e-05,1.3461648406268194e-05
238,9.447900309420094e-06,1.2662516232451489e-05
239,1.012423830428e-05,1.724134480323771e-05
240,1.1037601206194738e-05,1.6057473639475888e-05
241,9.431380874894817e-06,1.314689068059469e-05
242,1.104952584839715e-05,1.3849441491966618e-05
243,9.868486186264661e-06,1.1783807763251764e-05
244,8.794338671201518e-06,1.1803277623679104e-05
245,8.811406160961708e-06,1.2120868255994443e-05
246,1.1477310206452063e-05,1.3140621113366093e-05
247,1.3098924958693057e-05,2.8948999684432458e-05
248,1.5105395216559027e-05,2.275006123015593e-05
249,1.1772953038071765e-05,1.4762620537959296e-05
250,1.4097489424627916e-05,1.2666986580809642e-05
251,1.233763117664333e-05,1.3601673959658063e-05
252,1.083529365634353e-05,2.2990235272024212e-05
253,1.5198386370621878e-05,0.00019458368227913463
254,1.1582864279826654e-05,0.00014516163320312726
255,1.1283596616302584e-05,7.823559873062989e-05
256,1.1507466290916862e-05,4.807290107268712e-05
257,1.2178586370408022e-05,2.413534334507482e-05
258,1.0523763846541786e-05,2.158898418640782e-05
259,1.1398349808336331e-05,1.3551088290867106e-05
260,9.735649178639568e-06,1.27329603479854e-05
261,8.696299206850857e-06,1.2204276622626288e-05
262,1.0766162725711434e-05,1.1730821931670452e-05
263,8.65919312767299e-06,1.1716349098574498e-05
264,9.063837832996043e-06,1.1421733632169921e-05
265,8.425039965819953e-06,2.915364296721487e-05
266,8.35995938516511e-06,1.145877217038952e-05
267,8.371711812977647e-06,1.1419297741918728e-05
268,8.11039323613433e-06,1.150341262912442e-05
269,9.815785572221824e-06,2.842698575414974e-05
270,8.50282717849417e-06,0.00010227760428498531
271,1.2000669235492061e-05,3.431457343736085e-05
272,1.1235618650720552e-05,2.874073909659838e-05
273,1.1141130756907936e-05,1.4947299797344825e-05
274,9.13660292882986e-06,1.4637491730009688e-05
275,8.584093904636543e-06,1.6470911013412064e-05
276,9.01124329739732e-06,1.3889834798615555e-05
277,9.179391480725386e-06,2.006876406837897e-05
278,8.163027714231405e-06,1.3420803087024853e-05
279,8.558195208777384e-06,1.11882368118727e-05
280,7.464276658820695e-06,1.2747288264077285e-05
281,8.456069968062743e-06,1.3262290379096722e-05
282,1.0004862119315256e-05,1.28762262616435e-05
283,8.957723761780252e-06,1.2530759378368484e-05
284,8.376021588478108e-06,1.1206175007953725e-05
285,8.47082500795609e-06,1.078126149187828e-05
286,7.557193146504719e-06,1.089045103510906e-05
287,8.234375252805908e-06,1.0799438740801195e-05
288,7.147508761684956e-06,1.5320407491626924e-05
289,8.025281994346658e-06,1.0958782814700028e-05
290,6.738332389243718e-06,1.008530962280929e-05
291,7.640251163232686e-06,2.1225419939206592e-05
292,7.56637129033434e-06,1.655548172681753e-05
293,6.9080348174762106e-06,1.395036213517446e-05
294,7.028417493184579e-06,1.1371856691829603e-05
295,6.521792965941131e-06,1.2738790748448207e-05
296,6.503713666461408e-06,1.0624629493545869e-05
297,7.496979027376349e-06,9.513814162848325e-06
298,6.269474999561649e-06,1.1659604055678535e-05
299,6.754808067665275e-06,1.5645627743275516e-05
300,7.583438077588276e-06,9.55089023497341e-06
301,7.339524093148266e-06,8.977768372680092e-06
302,7.101103406527947e-06,9.007247943623827e-06
303,8.261390331458171e-06,9.32717972820432e-06
304,6.648723501712084e-06,1.1878015858859851e-05
305,6.630005322974818e-06,1.0649038976507967e-05
306,7.307776229873557e-06,2.1436685648072382e-05
307,6.923245482853261e-06,1.2895894228834016e-05
308,7.363374581849524e-06,9.239905570023532e-06
309,7.2917408221561845e-06,9.380359050079153e-06
310,6.581976074436358e-06,9.4132281133327e-06
311,6.422251342506758e-06,9.873172404758376e-06
312,6.050563915150947e-06,9.388839705558173e-06
313,8.122453662759527e-06,9.552625425416847e-06
314,9.875899935462352e-06,0.0002981534677332845
315,8.995722224614743e-06,0.0003534121181944321
316,8.513972038756415e-06,8.637693164677455e-05
317,7.401984827271824e-06,1.0998784524292268e-05
318,7.527206968194965e-06,1.011769977751477e-05
319,7.217869278974831e-06,9.545952418883298e-06
320,6.973370006468533e-06,1.1355490102593241e-05
321,7.873616213428563e-06,1.0240205828550047e-05
322,8.956746174151013e-06,1.0534812463447452e-05
